864
0.000000 10.893015
0.000000 10.893015
0.000000 10.893015
2.863307	0.914559	8.077410	1.000000
1.258990	0.756159	10.590739	1.000000
3.946928	7.683768	3.797177	1.000000
2.875103	1.792983	10.200467	1.000000
4.696588	8.487308	3.111234	1.000000
2.101068	5.812348	3.546176	1.000000
2.768833	1.920409	2.037818	1.000000
9.813753	0.867181	9.710835	1.000000
6.903406	1.856950	5.826627	1.000000
1.691702	8.626098	6.142196	1.000000
5.395022	0.263695	2.419558	1.000000
9.572049	2.360398	1.176552	1.000000
4.744870	5.331030	6.183651	1.000000
3.326596	1.550317	9.341407	1.000000
9.619566	1.823670	7.584686	1.000000
10.563806	7.331660	9.259105	1.000000
8.743701	0.955434	5.807807	1.000000
9.126042	4.681384	4.573158	1.000000
1.339501	1.284848	6.838293	1.000000
1.498339	6.495756	0.481588	1.000000
10.263832	1.621612	10.216164	1.000000
4.040220	8.411193	7.056858	1.000000
9.538126	2.462372	9.053891	1.000000
3.684913	7.610201	5.961778	1.000000
5.908826	1.575313	1.348408	1.000000
7.839384	6.369232	2.906250	1.000000
9.582739	1.485811	8.744888	1.000000
7.692879	1.802943	9.787040	1.000000
8.738461	4.075179	0.332261	1.000000
10.692372	0.566591	3.796740	1.000000
10.505274	7.033245	4.590930	1.000000
8.647997	4.518525	2.654466	1.000000
9.627042	0.960344	7.016965	1.000000
2.334625	7.357953	8.589858	1.000000
0.213190	1.902440	4.808376	1.000000
3.906020	1.378263	10.307111	1.000000
8.151818	4.195941	4.798333	1.000000
10.458993	2.075110	9.265811	1.000000
4.149600	0.935460	9.292655	1.000000
7.876674	7.084199	9.058235	1.000000
9.566210	3.908712	3.889711	1.000000
10.245162	7.805077	8.308150	1.000000
10.098583	9.682672	0.285904	1.000000
1.402888	1.767366	10.325830	1.000000
0.142431	5.602190	9.897842	1.000000
6.402185	3.729957	10.575359	1.000000
9.860460	4.337070	0.729507	1.000000
10.711987	4.916632	0.161250	1.000000
9.985321	5.397580	4.325159	1.000000
10.545490	3.732811	10.434849	1.000000
10.352115	0.783992	0.060879	1.000000
7.485937	2.305751	0.836463	1.000000
1.499406	3.812354	2.314666	1.000000
1.796670	1.251072	0.698164	1.000000
8.860566	1.190823	3.781267	1.000000
7.973850	5.387650	5.431427	1.000000
10.021087	5.132713	6.585467	1.000000
7.994331	6.023459	0.891449	1.000000
0.155763	3.437543	0.443185	1.000000
9.597594	10.393950	3.306481	1.000000
0.486888	7.479049	10.105207	1.000000
10.677904	4.875872	5.018524	1.000000
8.601472	1.646101	1.908661	1.000000
